event_number,event_time_[s],diss_exposure_time_[s],diss_succes,diss_power_[muW],diss_wavelength_[nm],pp_divider,ratio_dark_ion_events,use_data,reason
14,1692191343.0030346,30,0,12000,520,5,1.0,1,none
14,1692191343.0030346,1,0,12000,520,5,1.0,1,none
14,1692191343.0030346,5,0,12000,520,5,1.0,1,none
14,1692191343.0030346,30,1,12000,520,5,0.0,1,none
15,1692192057.1256468,10,0,12000,520,5,1.0,1,none
15,1692192057.1256468,60,0,12000,520,5,1.0,1,none
15,1692192057.1256468,1,0,12000,520,5,1.0,1,none
15,1692192057.1256468,5,0,12000,520,5,1.0,1,none
15,1692192057.1256468,1,0,12000,520,5,1.0,1,none
15,1692192057.1256468,5,0,12000,520,5,1.0,1,none
15,1692192057.1256468,10,1,12000,520,5,0.0,1,none
16,1692193411.9848244,1,0,12000,520,5,1.0,1,none
16,1692193411.9848244,60,0,12000,520,5,1.0,0,2_dark
17,1692194259.8081615,5,0,12000,520,5,1.0,1,melting
17,1692194259.8081615,5,1,12000,520,5,0.0,1,none
18,1692194352.0472178,10,0,12000,520,5,1.0,1,none
18,1692194352.0472178,1,0,12000,520,5,1.0,1,none
18,1692194352.0472178,30,0,12000,520,5,1.0,1,none
18,1692194352.0472178,10,0,12000,520,5,1.0,1,none
18,1692194352.0472178,60,0,12000,520,5,1.0,1,none
18,1692194352.0472178,5,0,12000,520,5,1.0,1,none
18,1692194352.0472178,1,0,12000,520,5,1.0,1,none
18,1692194352.0472178,5,0,12000,520,5,1.0,1,none
18,1692194352.0472178,5,0,12000,520,5,1.0,1,none
18,1692194352.0472178,1,0,12000,520,5,1.0,1,none
18,1692194352.0472178,10,0,12000,520,5,1.0,1,none
18,1692194352.0472178,60,1,12000,520,5,0.0,1,none
19,1692195080.9254892,1,0,12000,520,5,1.0,1,none
19,1692195080.9254892,10,0,12000,520,5,1.0,1,melting
19,1692195080.9254892,30,0,12000,520,5,1.0,1,none
19,1692195080.9254892,1,0,12000,520,5,1.0,1,none
19,1692195080.9254892,5,0,12000,520,5,1.0,1,none
19,1692195080.9254892,60,0,12000,520,5,1.0,1,none
19,1692195080.9254892,1,0,12000,520,5,1.0,1,none
19,1692195080.9254892,60,0,12000,520,5,1.0,1,none
19,1692195080.9254892,5,0,12000,520,5,1.0,1,none
19,1692195080.9254892,10,0,12000,520,5,1.0,1,melting
19,1692195080.9254892,30,1,12000,520,5,0.0,1,none
20,1692196892.838238,30,0,12000,520,5,1.0,1,none
20,1692196892.838238,5,0,12000,520,5,1.0,1,none
20,1692196892.838238,1,0,12000,520,5,1.0,1,none
20,1692196892.838238,60,1,12000,520,5,0.0,1,none
21,1692198444.291229,30,0,12000,520,5,1.0,1,none
21,1692198444.291229,5,0,12000,520,5,1.0,1,none
21,1692198444.291229,5,0,12000,520,5,1.0,1,none
21,1692198444.291229,1,0,12000,520,5,1.0,1,none
21,1692198444.291229,5,0,12000,520,5,1.0,1,none
21,1692198444.291229,10,0,12000,520,5,1.0,1,none
21,1692198444.291229,1,0,12000,520,5,1.0,1,none
21,1692198444.291229,30,0,12000,520,5,1.0,1,none
21,1692198444.291229,1,0,12000,520,5,1.0,1,none
21,1692198444.291229,1,1,12000,520,5,0.0,1,none
22,1692199311.0736911,30,0,12000,520,5,1.0,1,none
22,1692199311.0736911,30,0,12000,520,5,1.0,1,none
22,1692199311.0736911,60,1,12000,520,5,0.0,1,none
23,1692199825.4754617,5,0,12000,520,5,1.0,1,none
23,1692199825.4754617,10,0,12000,520,5,1.0,1,none
23,1692199825.4754617,1,0,12000,520,5,1.0,1,none
23,1692199825.4754617,5,0,12000,520,5,1.0,1,none
23,1692199825.4754617,60,0,12000,520,5,1.0,1,none
23,1692199825.4754617,5,0,12000,520,5,1.0,1,none
23,1692199825.4754617,1,1,12000,520,5,0.0,1,none
24,1692200366.5239446,1,0,12000,520,5,1.0,1,none
24,1692200366.5239446,10,0,12000,520,5,1.0,1,none
24,1692200366.5239446,5,0,12000,520,5,1.0,1,none
24,1692200366.5239446,60,0,12000,520,5,1.0,1,none
24,1692200366.5239446,1,0,12000,520,5,1.0,1,none
24,1692200366.5239446,5,1,12000,520,5,0.0,1,none
