event_number,event_time_[s],diss_exposure_time_[s],diss_succes,diss_power_[muW],diss_wavelength_[nm],pp_divider,ratio_dark_ion_events,use_data,reason
19,1676303479.0142138,5,0,30,275,100,1.0,0,2_dark
19,1676303479.0142138,5,0,30,275,100,1.0,0,2_dark
19,1676303479.0142138,10,0,30,275,100,1.0,0,2_dark
19,1676303479.0142138,60,0,30,275,100,1.0,0,2_dark
19,1676303479.0142138,10,0,30,275,100,1.0,0,2_dark
19,1676303479.0142138,30,0,30,275,100,1.0,0,2_dark
20,1676304598.7766447,1,0,30,275,100,1.0,1,none
20,1676304598.7766447,30,0,30,275,100,1.0,1,none
20,1676304598.7766447,1,0,30,275,100,1.0,1,none
20,1676304598.7766447,1,0,30,275,100,1.0,1,none
20,1676304598.7766447,10,0,30,275,100,1.0,1,none
20,1676304598.7766447,120,0,30,275,100,1.0,0,2_dark
20,1676304598.7766447,1,0,30,275,100,1.0,1,none
20,1676304598.7766447,5,0,30,275,100,1.0,1,none
20,1676304598.7766447,5,0,30,275,100,1.0,1,none
20,1676304598.7766447,10,0,30,275,100,1.0,1,none
20,1676304598.7766447,30,0,30,275,100,1.0,0,2_dark
20,1676304598.7766447,5,0,30,275,100,1.0,1,none
20,1676304598.7766447,60,0,30,275,100,1.0,1,none
20,1676304598.7766447,10,0,30,275,100,1.0,1,none
20,1676304598.7766447,5,0,30,275,100,1.0,1,none
